row_num,bankcard_opened,mortgage_opened,pl_opened,auto_opened,eads23_score,eads16_trau_cv,eplr01_score,eads57_score,eads19_score,eads20_score,etie04_score,edie04_score,ebcp01_score,eusp01_score,ehep01_score,emtp01_score,ecbp01_score,eiap01_score,eoap01_score,eaup01_score,eads51_score,eads40_score,eads42_score,eads45_score,eads47_score,eapr1a_auattr07,eapr1a_auattr14,eapr1a_auattr21,eapr1a_auattr28,eapr1a_auattr35,eapr1a_auattr42,eapr1a_auattr49,eapr1a_auattr56,eapr1b_aprbc1,eapr1b_aprbc2,eapr1b_aprbc3,eapr1b_aprbc4,eapr1b_aprbc5,eapr1p_plattr07,eapr1p_plattr14,eapr1p_plattr21,eapr1p_plattr28,eapr1p_plattr35,eapr1p_plattr42,eapr1p_plattr49,eapr1p_plattr56,aggs101,aggs102,aggs103,aggs104,aggs105,aggs106,aggs107,aggs108,aggs109,aggs110,aggs111,aggs112,aggs113,aggs114,aggs115,aggs116,aggs117,aggs118,aggs119,aggs120,aggs121,aggs122,aggs123,aggs124,aggs901,aggs902,aggs903,aggs904,aggs905,index01,index02,indexq1,indexq2,indexq3,indexq4,walshrs1,walshrs2,revs101,revs102,revs103,revs104,revs105,revs106,revs107,revs108,revs109,revs110,revs111,revs112,revs113,revs114,revs115,revs116,revs117,revs118,revs119,revs120,revs121,revs122,revs123,revs124,revs901,revs902,revs903,revs904,revs905,rvdex01,rvdex02,rvdexq1,rvdexq2,rvdexq3,rvdexq4,walsrvs1,walsrvs2,rets101,rets102,rets103,rets104,rets105,rets106,rets107,rets108,rets109,rets110,rets111,rets112,rets113,rets114,rets115,rets116,rets117,rets118,rets119,rets120,rets121,rets122,rets123,rets124,rets901,rets902,rets903,rets904,rets905,rtdex01,rtdex02,rtdexq1,rtdexq2,rtdexq3,rtdexq4,walsrts1,walsrts2,at01s,at02s,at03s,at06s,at09s,at12s,at20s,at21s,at24s,at25s,at27s,at28a,at28b,at29s,at30s,at31s,at32s,at33a,at33b,at34a,at34b,at35a,at35b,at36s,at57s,at101s,at101b,at103s,at104s,au01s,au02s,au03s,au06s,au09s,au12s,au20s,au21s,au24s,au25s,au27s,au28s,au29s,au30s,au31s,au32s,au33s,au34s,au35s,au36s,au51a,au57s,au101s,bc01s,bc02s,bc03s,bc06s,bc09s,bc12s,bc20s,bc21s,bc24s,bc25s,bc27s,bc28s,bc29s,bc30s,bc31s,bc32s,bc33s,bc34s,bc35s,bc36s,bc57s,bc97a,bc97b,bc98a,bc101s,bc102s,bc103s,bc104s,bc106s,bc107s,bc108s,bc109s,bc110s,bi01s,bi02s,bi03s,bi06s,bi09s,bi12s,bi20s,bi21s,bi24s,bi25s,bi27s,bi28s,bi29s,bi30s,bi31s,bi32s,bi33s,bi34s,bi35s,bi36s,bi57s,bi101s,br01s,br02s,br03s,br06s,br09s,br12s,br20s,br21s,br24s,br25s,br27s,br28s,br29s,br30s,br31s,br32s,br33s,br34s,br35s,br36s,br57s,br101s,br109s,co01s,co02s,co03s,co04s,co05s,co06s,co07s,fc01s,fc02s,fc03s,fc04s,fc05s,fc06s,fc07s,fi01s,fi02s,fi03s,fi06s,fi09s,fi12s,fi20s,fi21s,fi24s,fi25s,fi27s,fi28s,fi29s,fi30s,fi31s,fi32s,fi33s,fi34s,fi35s,fi36s,fi57s,fi101s,fr01s,fr02s,fr03s,fr06s,fr09s,fr12s,fr20s,fr21s,fr24s,fr25s,fr27s,fr28s,fr29s,fr30s,fr31s,fr32s,fr33s,fr34s,fr35s,fr36s,fr57s,fr101s,g001s,g001b,g001c,g002s,g002b,g002c,g003s,g003c,g020s,g041s,g041c,g042s,g042c,g043s,g043c,g051s,g057s,g058s,g059s,g061s,g063s,g064s,g066s,g068s,g069s,g071s,g093s,g094s,g095s,g099s,g100s,g102s,g105s,g199s,g200s,g201a,g201b,g202a,g202b,g205s,g206s,g207s,g208s,g209s,g210s,g211s,g212s,g213a,g213b,g215a,g215b,g216s,g217s,g218a,g218b,g218c,g218d,g219a,g219b,g219c,g219d,g220a,g220b,g220c,g220d,g221a,g221b,g221c,g221d,g222s,g223s,g224a,g224b,g224c,g225s,g226s,g227s,g228s,g230s,g232s,g234s,g235s,g237s,g238s,g240s,g241s,g250a,g250b,g250c,g251a,g251b,g251c,g300s,g301s,g302s,g303s,g304s,g305s,g306s,g307s,g308s,g309s,g310s,g311s,g312s,g313s,g314s,g315s,g960s,g980s,g990s,hi01s,hi02s,hi03s,hi06s,hi09s,hi12s,hi20s,hi21s,hi24s,hi25s,hi27s,hi28s,hi29s,hi30s,hi31s,hi32s,hi33s,hi34s,hi35s,hi36s,hi57s,hi101s,hr01s,hr02s,hr03s,hr06s,hr09s,hr12s,hr20s,hr21s,hr24s,hr25s,hr27s,hr28s,hr29s,hr30s,hr31s,hr32s,hr33s,hr34s,hr35s,hr36s,hr57s,hr101s,in01s,in02s,in03s,in06s,in09s,in12s,in20s,in21s,in24s,in25s,in27s,in28s,in29s,in30s,in31s,in32s,in33s,in34s,in35s,in36s,in57s,in101s,lm01s,lm02s,lm03s,lm04s,lm05s,lm06s,lm07s,lm08s,lm09s,lm10s,lm11s,lm12s,lm13s,lm14s,lm15s,lm16s,lm17s,lm18s,lm19s,lm20s,lm21s,lm22s,lm23s,lm24s,lm25s,lm26s,lm27s,lm28s,lm29s,lm30s,lm31s,lm32s,lm33s,lm34s,lm35s,lm36s,lm37s,lm38s,lm39s,mt01s,mt02s,mt03s,mt06s,mt09s,mt12s,mt20s,mt21s,mt24s,mt25s,mt27s,mt28s,mt29s,mt30s,mt31s,mt32s,mt33s,mt34s,mt34b,mt34c,mt35s,mt36s,mt47s,mt57s,mt101s,md02s,md33s,md106s,of01s,of02s,of03s,of06s,of09s,of12s,of20s,of21s,of24s,of25s,of27s,of28s,of29s,of30s,of31s,of32s,of33s,of34s,of35s,of36s,of57s,of101s,pb01s,pb02s,pb03s,pb06s,pb09s,pb12s,pb20s,pb21s,pb24s,pb25s,pb27s,pb28s,pb29s,pb30s,pb31s,pb32s,pb33s,pb34s,pb35s,pb36s,pb57s,pb101s,re01s,re02s,re03s,re06s,re09s,re12s,re20s,re21s,re24s,re25s,re27s,re28s,re29s,re30s,re31s,re32s,re33s,re34s,re35s,re36s,re57s,re101s,re102s,rp01s,rp02s,rp03s,rp04s,rp05s,rp06s,rp07s,rp08s,rt01s,rt02s,rt03s,rt06s,rt09s,rt12s,rt20s,rt21s,rt24s,rt25s,rt27s,rt28s,rt29s,rt30s,rt31s,rt32s,rt33s,rt34s,rt35s,rt36s,rt57s,rt101s,rt201s,s004s,s043s,s061s,s062s,s064a,s064b,s068a,s068b,s071a,s071b,s073a,s073b,s114s,st01s,st02s,st03s,st05s,st06s,st09s,st12s,st20s,st21s,st24s,st25s,st27s,st28s,st29s,st30s,st31s,st32s,st33s,st34s,st35s,st36s,st45s,st50s,st57s,st60s,st99s,st101s,atap01,hiap01,hrap01,inap01,mtap01,reap01,s063s,s063a,s208s,s207s,s207a,g106s,g099a,s209s,s209a,s204s,s204a,g242s,g242f,g243f,g244f,g242b,g243b,g244b,st102s,st103s,at01a,us01s,us02s,us03s,us06s,us09s,us12s,us20s,us21s,us24s,us25s,us27s,us28s,us29s,us30s,us31s,us32s,us33s,us34s,us35s,us36s,us57s,us101s,se01s,se02s,se03s,se06s,se09s,se12s,se20s,se21s,se24s,se25s,se27s,se28s,se29s,se30s,se31s,se32s,se33s,se34s,se35s,se36s,se57s,se101s,jt01s,jt02s,jt03s,jt20s,jt21s,jt28s,jt33s,jt34s,jt40s,jt41s,jt42s,jt44s,jt51s,jt53s,jt70s,jt75s,jt80s,au200s,au201s,au202s,au203s,au204s,au205s,au206s,au207s,g400s,g401s,g402s,g403s,g404s,g405s,g406s,g407s,g408s,g409s,g410s,g411s,g412s,g413s,g414s,g415s,g416s,g417s,g418s,us51a,hrap02,reap02,g199b,g200b,g205b,g206b,g207b,g208b,abcdefg,4.28E+10,5.55E+06,12
6741949,0,0,0,0,697,755,717,740,739,680,113,7,611,420,100,395,381,579,637,NULL,4,786,761,734,771,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9.5,-5,-5,-5,-5,-3,-3,-3,-3,-3,-3,-3,-3,250,94,96,107,101,24,26,218,117,125,138,201,147,147,156,152,155,172,250,270,813,1083,1135,218,440,672,1497,250,1,32,98,35,33,11,21,100,80,250,94,96,107,101,24,26,218,117,125,138,201,147,147,156,152,155,172,250,270,813,1083,1135,218,440,672,1497,250,1,32,98,35,33,11,21,100,80,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,5,0,14,11,0,25,17,17,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,16,5,5,0,0,5,305,26,5,5,5,226695,55995,2,20,20,166449,170198,3749,75,7,34040,937,5,0,170198,3749,100,0,3,1,1,0,0,1,146,26,1,1,1,12185,1,0,0,3749,3749,31,3749,999,39,0,3749,5,3,3,0,0,3,305,53,3,3,3,43810,0,0,0,0,0,0,0,30,0,43810,-2,43810,0,14603,-5,0,0,1,0,0,0,4,1,1,0,0,1,197,26,1,1,1,12185,1,0,0,3749,3749,31,3749,999,0,3749,6,4,4,0,0,4,305,53,4,4,4,214510,1,25,25,166449,166449,78,41612,30,0,166449,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,1,0,1,0,9,2,0,1,0,1,0,13,0,1,1,1,1,1,1,1,1,1,0,-4,-4,-4,0,-4,-4,665,100,48061,-2,48061,-5,-5,665,665,0,-1,-1,-1,-1,-4,-4,-4,-4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,-3,-3,-3,-3,0,-4,0,-4,-4,-4,-4,2,1,1,1,1,1,1,2,1,2,1,1,1,1,-1,-1,9,9,1,1,-1,-1,-4,-4,-4,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,0,0,1,149,149,1,1,1,170700,1,100,100,166449,166449,98,166449,999,0,166449,6,1,1,0,0,1,197,26,1,1,1,12185,1,0,0,3749,3749,31,3749,999,0,3749,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,-3,0,0,-3,91,69,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,999,-3,0,3,2,2,0,0,2,305,67,2,2,2,39400,0,0,0,0,0,0,0,999,0,0,9,4,4,0,0,4,305,53,4,4,4,214510,1,25,25,166449,166449,78,41612,30,0,166449,53628,0,-1,-1,-1,-1,-1,-1,-1,3,0,-3,0,0,-3,170,92,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,999,-3,-2,0,134,1,5,5,-4,-4,0,-4,-4,-4,-4,-4,-4,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,665,-1,353,312,-1,353,-4,-4,-4,-4,-1,418,-1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,3,2,0,-3,0,0,-3,117,69,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,999,-3,0,1,0,-3,0,0,-3,197,197,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,999,-3,-2,8,2,2,197,26,182885,170198,93,2,6,40,0,999,-5,-5,0,1,0,0,0,0,0,0,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,60,353,353,665,100,-5,665,665,0,hijklmn,-5.30E+14,,2
5452986,0,0,0,0,829,821,743,601,813,742,93,10,620,434,92,458,353,550,580,NULL,7,793,765,646,744,-3,-3,-3,-3,-3,-3,-3,-3,12.6,-9,-9,-5,-5,-1,-1,-1,-1,-1,-1,-1,-1,102,0,1600,90,47,1396,0,180,647,277,0,94,98,57,599,209,104,46,211,91,170,364,325,94,1702,3235,4433,1600,3,187,226,4,25,33,38,100,66,102,0,2150,212,47,1396,85,237,732,387,0,94,334,57,599,209,506,1528,211,212,170,696,325,210,2252,3907,5442,2150,3,108,227,8,24,27,42,100,54,0,0,550,122,0,0,85,57,85,110,0,0,236,0,0,0,402,1482,0,121,0,332,0,116,550,672,1009,550,3,38,233,19,20,7,54,-9,100,19,7,7,0,1,7,471,19,7,7,6,175546,50850,2,14,0,82305,83274,969,47,2,11896,162,999,0,83274,969,100,5,2,0,-3,0,0,-3,159,26,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,999,1,-3,-2,6,3,3,0,0,3,471,71,3,3,3,39150,1,0,0,969,969,2,323,999,0,38181,-2,38181,969,13050,969,1,0,0,0,0,0,5,0,-3,0,0,-3,198,55,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,999,-3,-2,7,3,3,0,0,3,471,71,3,3,3,39150,1,0,0,969,969,2,323,999,0,969,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,1,0,-3,0,0,-3,26,26,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,999,-3,-2,2,2,2,0,1,2,116,19,2,2,1,10500,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,0,-4,-4,783,100,49881,-2,49881,-2,783,-2,783,100,-1,-1,-1,-1,-4,-4,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,-3,-3,-1,-1,0,-4,-1,-4,-4,-4,-4,0,0,0,0,0,0,1,1,1,1,-2,1,-2,1,1,1,1,1,-1,-1,-1,-1,-4,-4,-4,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,0,-3,0,0,-3,198,26,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,999,-3,-2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,1,0,0,1,194,102,1,1,1,124696,1,100,0,82305,82305,66,66,66,82305,999,0,0,82305,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,0,0,1,253,253,1,1,1,25850,1,0,0,969,969,4,969,999,0,969,10,6,6,0,1,6,471,19,6,6,5,50850,1,0,0,969,969,2,162,999,0,969,8475,0,-1,-1,-1,-1,-1,-1,-1,3,3,3,0,1,3,233,19,3,3,2,11700,0,0,0,0,0,0,0,999,0,0,0,167,0,999,999,-4,-4,0,-4,-4,-4,-4,-4,-4,4,0,-3,0,0,0,-3,198,55,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,999,-1,0,-3,0,-5,-2,783,-1,-1,-3,748,35,-4,-4,-4,-4,-1,560,-1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,-3,81,55,-3,-2,-3,0,3,0,0,999,-2,-5,0,-5,0,0,0,0,0,0,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-3,783,100,783,-2,783,100,,,,
9706072,0,0,0,0,589,606,598,615,599,583,49,29,581,442,66,464,422,591,523,NULL,4,787,746,767,750,-3,-3,-3,-3,-3,-3,-3,-3,19.4,6.2,-5,-5,-5,-1,-1,-1,-1,-1,-1,-1,-1,58,72,89,94,25,93,25,24,58,84,35,99,31,109,124,33,19,148,142,217,182,96,33,102,219,431,756,99,12,61,83,23,23,20,35,100,44,58,72,89,94,25,93,25,24,58,84,35,99,31,109,124,33,19,148,142,217,182,96,33,102,219,431,756,99,12,61,83,23,23,20,35,100,44,11,54,14,29,25,8,29,34,63,0,0,30,22,49,31,23,23,27,21,75,30,41,35,48,79,141,297,63,9,70,77,17,31,20,31,100,100,8,5,4,0,0,5,164,67,4,4,4,122123,10523,4,60,40,76490,81152,4662,66,44,16230,1554,1,186,81152,4662,80,0,1,0,-3,0,0,-3,148,148,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,999,66,-3,-2,2,2,2,0,0,2,127,90,2,2,2,4500,2,100,50,1937,3606,80,1803,1,0,894,-3,894,3606,2250,1803,82,1,15,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,0,0,1,90,90,1,1,1,2000,1,100,100,1937,1937,97,1937,1,0,1937,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,7,0,1,1,0,0,0,5,3,0,2,0,1,0,38,2,2,2,2,1,1,1,0,0,0,0,-4,-4,-4,0,-4,-4,1202,100,13294,-2,13294,-2,257,945,1202,21,-1,-1,-1,-1,-4,-4,-4,-4,-1,186,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-1,-3,-3,-3,-3,0,-4,0,-4,-4,-4,-4,3,2,2,2,1,1,2,2,2,4,3,3,-2,1,1,1,3,4,1,1,-1,-1,-4,-4,-4,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,0,0,1,164,164,1,1,1,12400,0,0,0,0,0,0,0,999,0,0,3,1,0,0,0,1,148,67,0,0,0,6023,1,0,0,1056,1056,18,1056,1,186,1056,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,0,0,1,164,164,1,1,1,99200,1,100,100,76490,76490,77,77,77,76490,999,0,0,76490,-1,-1,-1,6,4,3,0,0,4,164,67,3,3,3,120123,3,50,25,76490,79215,66,19804,1,186,79215,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,3,3,0,0,3,164,88,3,3,3,16900,2,67,33,1937,3606,21,1202,1,0,3606,5633,0,-1,-1,-1,-1,-1,-1,-1,1,0,-3,0,0,-3,88,88,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,30,-3,-2,0,116,2,1,30,-4,-4,0,-4,-4,-4,-4,-4,-4,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,1202,-1,0,138,945,119,-4,-4,-4,-4,-1,463,-1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,0,0,0,1,76,67,0,0,0,6023,1,0,0,1056,1056,18,1056,1,186,1056,2,1,1,164,148,99200,76490,77,0,2,20,0,999,-5,0,0,-3,0,0,0,0,0,0,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,0,119,1202,100,257,945,1202,21,,,,
7146294,0,0,0,0,642,607,545,622,682,619,69,0,355,228,89,172,NULL,NULL,239,NULL,0,624,674,478,582,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,-3,0,0,-3,535,535,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,999,-3,-2,-2,-3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-1,-2,-2,-1,-2,-1,-2,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,0,-4,-4,-2,-5,-3,-2,-3,-2,-2,-1,-5,-5,-1,-1,-1,-1,-4,-4,-4,-4,-1,-2,-2,-2,-1,-1,-2,-2,-1,-1,-2,-2,-1,-1,-2,-2,-1,-1,-1,-1,0,0,0,-1,-3,-3,-3,-3,0,-4,-1,-4,-4,-4,-4,0,0,0,0,0,0,-1,-1,-2,1,-1,-1,-1,-1,-1,-1,-2,1,-1,-1,-1,-1,-4,-4,-4,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,-3,0,0,-3,535,535,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,999,-3,-2,-3,0,-1,-1,-1,-1,-1,-1,-1,1,0,-3,0,0,-3,535,535,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,999,-3,-2,0,535,-3,999,999,-4,-4,0,-4,-4,-4,-4,-4,-4,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-3,-1,-1,-1,-1,-2,-4,-4,-4,-4,-1,450,-1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-3,-2,-5,-2,-1,-5,-5,,,,
